Algorithm,Array Type,Array Size,Sort Order,Execution Time (ns)
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6005551
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5303387
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3818813
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6017973
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5351371
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3820316
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6018716
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5204115
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3815372
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6039595
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5327841
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3822226
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6052207
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5377658
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,4185021
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6016641
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5293280
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3809797
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6030155
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5219429
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3768639
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6005905
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5360022
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3820696
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6018384
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5242949
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3700499
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5956906
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5220592
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3804079
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6011958
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5262989
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3770071
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6035733
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5363466
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3790194
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6068858
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5168378
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3831255
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,7000813
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5201662
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3815841
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6905931
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5335773
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3768027
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6006499
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5176474
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3790944
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6187904
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5215682
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3706896
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5877988
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5191628
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3697231
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5834636
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5028160
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3626850
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5871564
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5157029
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3710537
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5817672
BubbleSortPassPerItem,Integer[],1000,DESCENDING,8482177
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,5551419
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6729910
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5293239
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3821320
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6296089
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5212598
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3809448
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6307102
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5227467
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3805151
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6039642
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5173450
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,4068205
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5856753
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5111106
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3692210
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,7955705
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5349924
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3789848
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6064917
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5275249
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3795837
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6032737
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5131570
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3674010
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5784908
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4883093
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3601331
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6572554
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5621716
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3678868
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6321856
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4819968
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3584234
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5582689
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4773912
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3572505
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5681147
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5125975
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3695311
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5791486
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5190654
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3707171
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5667046
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4810357
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3676764
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5629637
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4852759
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3769053
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5766268
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4926102
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3578081
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5592076
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4823959
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3494867
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5564653
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4970942
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3596325
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5560373
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4880648
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3449941
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5440143
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4874480
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3440978
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5418542
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4860152
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3448999
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5497202
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4818284
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3450873
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5396365
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4792730
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3451214
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5488163
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4873480
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3450595
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5393513
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4928791
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3449186
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6266811
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4931913
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3458942
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5521771
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4758615
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3439847
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5409439
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4749067
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3410804
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5410688
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4744740
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3458628
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5396014
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4621758
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3486386
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5485447
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4813662
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3674815
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5446233
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4867783
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3417600
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5410954
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4816195
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3458871
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5452476
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4703368
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3455045
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5638570
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4809315
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3583289
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5662316
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4901166
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3527766
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5602631
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5019009
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3556402
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5595592
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4964213
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3507983
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5639826
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4841391
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3496176
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5767654
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4834139
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3582255
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5698123
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4805908
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3628837
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5755558
BubbleSortPassPerItem,Integer[],1000,DESCENDING,5012766
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3649776
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5623131
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4805188
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3504392
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5577347
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4755485
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3505279
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5526873
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4717455
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3448236
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5371912
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4771488
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3378015
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5415853
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4652875
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3462010
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5403787
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4836907
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3376816
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5372352
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4681640
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3409876
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5414513
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4835199
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3581104
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5450412
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4797120
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3410033
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,6373991
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4683357
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3465218
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5420753
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4684676
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3402091
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5409554
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4629101
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3457032
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5399776
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4877241
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3375157
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5418452
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4545608
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3322491
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5274935
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4673901
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3434162
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5394869
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4756129
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3396407
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5394076
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4648969
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3450761
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5413205
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4832058
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3405765
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5386141
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4804210
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3371560
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5481407
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4700276
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3416210
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5409052
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4812472
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3374546
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5551488
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4795309
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3417186
BubbleSortUntilNoChange,Integer[],1000,DESCENDING,5391898
BubbleSortPassPerItem,Integer[],1000,DESCENDING,4803758
BubbleSortWhileNeeded,Integer[],1000,DESCENDING,3374102
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50584
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1576631
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47239
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50131
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1581200
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46525
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50453
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1586139
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47093
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50250
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1591492
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47224
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50270
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1625928
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47026
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50061
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1599831
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46476
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50253
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1576828
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46891
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50469
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1576725
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46804
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50174
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1594000
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47110
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50039
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1575054
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46540
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50125
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1637130
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47486
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50311
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1586676
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46898
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50437
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1596375
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46578
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50285
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1578212
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46098
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50550
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1601883
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47203
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,49285
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1577921
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,45857
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50448
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1586811
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46707
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50501
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1619240
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,48095
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,49844
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1576543
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47367
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50422
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1587427
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46721
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,49912
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1584432
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46823
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50282
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1591786
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46118
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,49625
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1580606
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47075
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,49408
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1591343
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47151
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50511
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1576330
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46875
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,49401
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1582350
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47572
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50096
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1584635
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47556
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50976
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1602582
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47605
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50291
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1601243
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47218
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,51122
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1587694
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47118
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,49619
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1576902
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46719
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50087
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1584934
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47200
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,49756
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1599883
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,48464
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50082
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1586614
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,46766
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50911
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1600909
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47092
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,51546
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1600927
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,51321
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,50605
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1577128
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,47946
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,23380
BubbleSortPassPerItem,Integer[],1000,ASCENDING,1593234
BubbleSortWhileNeeded,Integer[],1000,ASCENDING,24166
BubbleSortUntilNoChange,Integer[],1000,ASCENDING,17205
